guess,question,seen,user_id,time_created
8,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,0ca0f5bb6a08a53f4ce4531cbdc2c1de,2020-05-13 20:28:01
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,386a1212081743ad2010047a0c892b76,2020-05-13 20:59:42
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,386a1212081743ad2010047a0c892b76,2020-05-13 21:03:07
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,27025238683e420e05e5daef126df786,2020-05-13 22:08:16
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,64a280fd602db40312ccf4eab3e4a07a,2020-05-13 22:14:36
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,64a280fd602db40312ccf4eab3e4a07a,2020-05-13 22:19:35
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,57b19745f40af28d022e7fb6ac66523a,2020-05-13 22:44:30
2,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,57b19745f40af28d022e7fb6ac66523a,2020-05-13 22:45:53
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,0d83b4663ec576122caf87db946467ff,2020-05-14 00:25:14
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,0d83b4663ec576122caf87db946467ff,2020-05-14 00:25:47
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,6067490d67bb50736dfe99d60dcded7f,2020-05-14 00:53:07
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,941322a7ffd4cb696349eacc463cac6d,2020-05-14 01:26:54
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,c268034ba8ea74dce3ca68362a1e471d,2020-05-14 01:40:07
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,43cfc573b6759857877238041eda2be2,2020-05-14 01:41:46
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,43cfc573b6759857877238041eda2be2,2020-05-14 01:44:25
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,1ba2fe257e61383f8e4b9cda39e16585,2020-05-14 03:05:19
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,1ba2fe257e61383f8e4b9cda39e16585,2020-05-14 03:12:56
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,f36f4d7efdb0f0418dbbc9a8dcd111d1,2020-05-14 04:47:51
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,f36f4d7efdb0f0418dbbc9a8dcd111d1,2020-05-14 04:55:39
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,cbd382dcc60d6213a8d166538e86defa,2020-05-14 05:57:00
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,c923f32eb24a0678a0d7ae0be205be29,2020-05-14 08:40:21
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,c923f32eb24a0678a0d7ae0be205be29,2020-05-14 08:44:43
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,4a27e30939b6054d64aebbf9ef60be70,2020-05-14 08:54:36
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,afa4593ff664bcbb0e3209e9bee36b8e,2020-05-14 12:00:31
7,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,b622b2e18f002ae99a4e8bf720002f9a,2020-05-14 12:16:36
5,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,3f49eeff4c41ca9582d1d98fdd8c47fb,2020-05-14 13:38:40
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,5663af8176ad09d8b1e920a96cc98762,2020-05-14 14:11:36
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,38632438dddd7c2ffa587d9561789f81,2020-05-14 14:37:27
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,38632438dddd7c2ffa587d9561789f81,2020-05-14 14:41:32
2,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,04631ec72b668d6d3634dfaa92d67dc6,2020-05-14 14:55:02
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,358bb35bc3cf579437b25197ff6047a4,2020-05-14 14:55:09
2,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,04631ec72b668d6d3634dfaa92d67dc6,2020-05-14 14:58:28
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,358bb35bc3cf579437b25197ff6047a4,2020-05-14 15:00:12
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,a6bf380ef1b684f398fe058b8da4e6fc,2020-05-14 15:30:14
5,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,0a85bf9135e95626cf04b67bdbd872ca,2020-05-14 15:47:22
5,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,0a85bf9135e95626cf04b67bdbd872ca,2020-05-14 15:50:20
8,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,97ba784c57f9c784232c5c9f6db9df29,2020-05-14 15:55:10
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,85d4e65f00db0e9d110119bf17786294,2020-05-14 16:13:40
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,85d4e65f00db0e9d110119bf17786294,2020-05-14 16:19:00
8,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,3971182ee92f5a6b029fab0075294405,2020-05-14 16:32:59
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,04f28c27cb62ba6be56a6eb887f6c379,2020-05-14 16:33:25
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,04f28c27cb62ba6be56a6eb887f6c379,2020-05-14 16:36:11
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,8d6899a5c2ac2ff9d88fbc1869653ced,2020-05-14 16:36:25
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,33476159f4722efde94903a4f272bb3f,2020-05-14 16:45:13
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,6ef83b7dad528b721912a3d7942f7bc3,2020-05-14 16:46:58
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,33476159f4722efde94903a4f272bb3f,2020-05-14 16:47:51
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,df0a3312f6d73d33eb0098f48daeb7c7,2020-05-14 16:52:22
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,df0a3312f6d73d33eb0098f48daeb7c7,2020-05-14 16:56:58
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,0dabc9e883ae1b7ef5f88d2876f87ffc,2020-05-14 17:23:41
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,977ffda69983360c3d128cb8eba001e8,2020-05-14 17:49:22
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,b122237961d8b8087a06fe2b1637601a,2020-05-14 17:55:14
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,b122237961d8b8087a06fe2b1637601a,2020-05-14 17:58:26
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,79d93b8b763c75e10d58c124425faea4,2020-05-14 18:17:46
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,950b37546e78021db986e3babecb8ed3,2020-05-14 18:52:10
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,950b37546e78021db986e3babecb8ed3,2020-05-14 18:54:29
4,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,4263588a2036d45370ac64d4bc61e890,2020-05-14 19:42:13
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,87a0a5c3ea38cc4906096329772a4ebd,2020-05-14 19:50:26
1,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,b6543fcfde9aefe77837842c53bfac71,2020-05-14 19:56:28
1,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,b6543fcfde9aefe77837842c53bfac71,2020-05-14 20:00:38
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,f7d5987717c0398a13c461745ec59dbc,2020-05-14 21:29:44
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,f7d5987717c0398a13c461745ec59dbc,2020-05-14 21:35:18
1,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,2c0e07c716e3a664f88865625f9f16be,2020-05-14 21:50:51
1,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,2c0e07c716e3a664f88865625f9f16be,2020-05-14 21:53:08
2,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,877eaebcb7455d356eb612e3384978bf,2020-05-14 22:34:12
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,877eaebcb7455d356eb612e3384978bf,2020-05-14 22:38:35
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,232ff5daea646ecc8feb8a1421e05b24,2020-05-14 22:39:56
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,232ff5daea646ecc8feb8a1421e05b24,2020-05-14 22:41:17
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,7ff2ccb7199f36d7a2b5f5dc84d416b3,2020-05-14 23:14:01
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,a6f14b1100e5b299e1711dac5228fbba,2020-05-15 00:55:39
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,620579fb410ca6ae67687719410e02b6,2020-05-15 02:10:00
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,620579fb410ca6ae67687719410e02b6,2020-05-15 02:22:05
6,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,fb878bd63f3d0ccd7a32c3a6550559f0,2020-05-15 02:35:30
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,11f75736e4f256f9884716565ea71f8f,2020-05-15 03:16:49
6,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,11f75736e4f256f9884716565ea71f8f,2020-05-15 03:22:13
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,87e81832fab2253e1e6cb57c30f5bf6c,2020-05-15 04:14:23
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,e58428d61a70e25ba07e8fc48a2f7db3,2020-05-15 05:26:58
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,34fd8bd3a173da20b0908bcf068ad83b,2020-05-15 06:50:11
4,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,3795f0a3553fa361c0eb72afe13970f5,2020-05-15 08:14:20
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,3795f0a3553fa361c0eb72afe13970f5,2020-05-15 08:16:44
3,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,7556d0e0e9715bbced03433e14b6d88f,2020-05-15 09:12:53
10,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,e8e8126dbfd21c4251bb129e4938b5e9,2020-05-15 09:41:59
10,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,e8e8126dbfd21c4251bb129e4938b5e9,2020-05-15 09:51:28
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,011781550329969699c6b7064d97f179,2020-05-15 10:30:07
2,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,2f8565e836e88e29262345546359a0b4,2020-05-15 11:23:29
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,2f8565e836e88e29262345546359a0b4,2020-05-15 11:27:39
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,ed99316847423e9f333d6ecd69dea051,2020-05-15 11:28:48
2,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,896ccb4a26b26a85062d13b55d19ba0d,2020-05-15 14:52:19
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,442fabc47d25977557b51dcbf4d1b8fc,2020-05-15 16:27:34
3,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,442fabc47d25977557b51dcbf4d1b8fc,2020-05-15 16:29:39
10,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,0328b19da17d0ae6a1c90f7265f57018,2020-05-15 17:02:14
10,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,0328b19da17d0ae6a1c90f7265f57018,2020-05-15 17:04:40
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,8f23e33fb18a39ebdf405aa4f7ef45b5,2020-05-15 18:16:24
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,1fcfc7bca1069703a265ce0369f2c185,2020-05-15 18:57:18
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,25054047737979b7bf2d66016396f18f,2020-05-15 19:00:45
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,1fcfc7bca1069703a265ce0369f2c185,2020-05-15 19:04:20
5,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,847b987d5f15ddb49c7510e28d31192a,2020-05-15 19:08:18
3,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,926ddfb732c466a91926afa3e702200c,2020-05-15 19:13:57
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,f348e702b74b9467e3070c88163834c3,2020-05-15 19:56:35
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,f348e702b74b9467e3070c88163834c3,2020-05-15 19:59:28
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,7afba41dff2604682c00a72b93f8331f,2020-05-15 20:52:04
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,7afba41dff2604682c00a72b93f8331f,2020-05-15 20:55:36
5,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,6f5eb6439f69d7f24e313669212cd729,2020-05-15 21:33:29
5,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,6f5eb6439f69d7f24e313669212cd729,2020-05-15 21:35:42
3,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,fcf99c728d601270b276ec43f77866d9,2020-05-15 21:43:30
3,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,913ef8a71fdf5e7935a4f00ff28508b0,2020-05-16 01:48:26
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,0022cd5dc031fc7838a60ddd9c9fad82,2020-05-16 02:48:46
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,a48c60eda6e3bc06c5b126f2b2446836,2020-05-16 03:27:07
10,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,a48c60eda6e3bc06c5b126f2b2446836,2020-05-16 03:29:03
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,d62daf1198841efbc0439702fbd0867b,2020-05-16 04:38:45
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,d62daf1198841efbc0439702fbd0867b,2020-05-16 04:40:11
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,f5498ae2c076eed4073ea354cb31c6ce,2020-05-16 04:58:19
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,733e052dd9737190cc760c9bedd8f930,2020-05-16 13:59:41
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,733e052dd9737190cc760c9bedd8f930,2020-05-16 14:04:06
6,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,c548a81df1960c02af3265a45dc56747,2020-05-16 14:22:47
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,83ea5d385637b971fd091af16c71c1cc,2020-05-16 14:53:29
10,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,83ea5d385637b971fd091af16c71c1cc,2020-05-16 14:54:55
8,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,5ee06a54b0b4b24efd89d1cd48b4a687,2020-05-16 15:58:41
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,d629f19e53659cd4bbcd2a8d092f4de5,2020-05-16 20:53:25
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,63c01dbbbf3be9028202cb40e7d147f8,2020-05-16 22:18:33
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,63c01dbbbf3be9028202cb40e7d147f8,2020-05-16 22:23:20
8,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,91d625163923d9053a4bf0f004df38f7,2020-05-16 22:34:34
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,a26512d69bb1c01f980c8920903786e0,2020-05-16 23:35:37
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,9e8aad145a0815b8cdc9ba44685b851f,2020-05-17 01:02:00
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,9e8aad145a0815b8cdc9ba44685b851f,2020-05-17 01:05:01
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,5329b8873319d68b67b997dc60fcc46c,2020-05-17 01:55:26
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,5329b8873319d68b67b997dc60fcc46c,2020-05-17 01:58:26
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,e7814c06e7b1d60a31cd9d9bc418e18a,2020-05-17 05:13:32
10,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,e7814c06e7b1d60a31cd9d9bc418e18a,2020-05-17 05:15:35
9,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,e039d4f144c64892e7884e673257b699,2020-05-17 07:32:05
9,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,e039d4f144c64892e7884e673257b699,2020-05-17 07:35:52
1,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,1b63b61ef36472c4d4aefc303f5d0ae3,2020-05-17 15:39:51
7,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,c0bb8ceffed40521e131967a753c4312,2020-05-17 15:41:59
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,c0bb8ceffed40521e131967a753c4312,2020-05-17 15:47:14
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,7667c3baff52efec7aa6ed1b7090b08a,2020-05-17 16:08:57
2,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,7667c3baff52efec7aa6ed1b7090b08a,2020-05-17 16:12:33
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,c3cb2ddeeada3ba5df00a6296373a529,2020-05-17 16:28:21
1,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,d3fc891465a938e0f0b98c4a5b3eb287,2020-05-17 17:07:39
10,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,06e95acbfe9b2bf951425f808708f158,2020-05-17 22:02:03
10,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,06e95acbfe9b2bf951425f808708f158,2020-05-17 22:04:24
7,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,db19ac93af953df8a80f585f72831b8b,2020-05-17 22:58:55
4,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,53c524d424b76e2d8f770f0ee4db47e3,2020-05-17 23:06:21
3,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,53c524d424b76e2d8f770f0ee4db47e3,2020-05-17 23:08:43
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,3b0b54b0cfa406207c6e7f08a5a672b2,2020-05-17 23:11:19
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,3b0b54b0cfa406207c6e7f08a5a672b2,2020-05-17 23:13:35
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,04e7adeb084dfa24e827d9873912f923,2020-05-17 23:49:50
6,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,04e7adeb084dfa24e827d9873912f923,2020-05-17 23:53:14
3,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,19931591d52449c603ee707e5f8cf213,2020-05-18 04:26:05
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,59612e04e35dde91a79901b4407acd7a,2020-05-18 05:16:46
7,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,59612e04e35dde91a79901b4407acd7a,2020-05-18 05:22:58
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",4,f710a6b44714526d6d2bbe8601839d69,2020-05-18 06:14:16
4,"How happy do you feel? On a scale from 1-10 where 1 means not at all happy and 10 means very happy, how happy are you?",9,f710a6b44714526d6d2bbe8601839d69,2020-05-18 06:17:27
9,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,022fb2362855405479f11bdc3842d835,2020-05-18 06:32:10
10,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,f163ab75836ffd59558754a1c286da06,2020-05-18 06:33:31
10,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,f163ab75836ffd59558754a1c286da06,2020-05-18 06:36:10
10,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,022fb2362855405479f11bdc3842d835,2020-05-18 06:38:17
7,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,a6ab46e0977f0e0e574f4524a324a5be,2020-05-18 07:54:38
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,a6ab46e0977f0e0e574f4524a324a5be,2020-05-18 07:55:32
8,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,c05622c7bc38153039330f9793c124ae,2020-05-18 08:44:23
10,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,c05622c7bc38153039330f9793c124ae,2020-05-18 08:46:39
2,"How sad do you feel? On a scale from 1-10 where 1 means not at all sad and 10 means very sad, how sad are you?",4,b462cc3d3e9a84a4c23af9a283ce0e39,2020-05-18 09:26:32
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",4,4698dae51b4695506877ec2aab0db17b,2020-05-18 09:28:22
2,"How sad do you feel? On a scale from 1-10 where 1 means not at all sad and 10 means very sad, how sad are you?",9,b462cc3d3e9a84a4c23af9a283ce0e39,2020-05-18 09:30:23
1,"How angry do you feel? On a scale from 1-10 where 1 means not at all angry and 10 means very angry, how angry are you?",9,4698dae51b4695506877ec2aab0db17b,2020-05-18 09:31:00
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",4,23021f36a64bd3f8cd020eca658ab6e2,2020-05-18 10:00:21
5,"How anxious do you feel? On a scale from 1-10 where 1 means not at all anxious and 10 means very anxious, how anxious are you?",9,23021f36a64bd3f8cd020eca658ab6e2,2020-05-18 10:02:53
