user_id,treatment_one,treatment_two,treatment_three,treatment_four,ip,time_created
70ebc7f4b5832264d58d1034e6ec6291,control_anxiety,4,1,0,185.82.148.10,2020-05-10 14:20:34
df1cc0edb37a70857883292c42daeb1e,control_anger,4,0,0,89.34.96.76,2020-05-10 14:35:07
12142d5683e4cdfd36613b20a65600aa,control_anger,4,1,0,109.152.237.148,2020-05-10 14:47:23
c1508232ee1b3a32dacdbd1b798318de,control_happy,4,0,0,67.166.32.140,2020-05-10 15:10:14
b5dcf1b3729ab4f2ce174308ec3c917f,anger,3,1,1,78.216.60.134,2020-05-10 15:30:30
03cef348d89b02d4c3b89f602e148d65,control_happy,4,0,0,179.182.89.18,2020-05-10 15:32:39
21d83e31ee0e189507d119e14cbc52aa,happy,3,0,0,80.51.181.58,2020-05-10 16:43:50
7d926651a2c01f016023fcd489d7da86,anger,3,1,1,2.137.183.13,2020-05-10 16:44:48
4be842d2e5b0b3ba8b96aa750b6ea50c,happy,4,0,0,73.11.67.46,2020-05-10 16:49:22
7ee2e84c7f6927817ef00b1a4f1ddd31,control_anxiety,3,1,1,73.231.99.94,2020-05-10 16:51:33
bb0146b759c59f858b90e9e4a9a4abf6,control_anxiety,3,0,0,179.182.89.18,2020-05-10 16:55:08
d75234c3f147c18c070758a744aa268c,happy,3,1,0,5.146.197.194,2020-05-10 16:55:11
ca5940b7a99a4740964b015841828127,control_happy,4,1,1,68.32.191.102,2020-05-10 17:01:54
c35e5006250dbded6006ea5b87cf4d18,anger,3,0,0,104.172.76.177,2020-05-10 17:09:59
076db908037ebc07c6234d8c17d4bf0b,anger,3,0,1,142.120.240.111,2020-05-10 17:34:58
9da43f5b3fb6339bca9e00c8f8e4cf14,anger,3,1,0,66.249.64.140,2020-05-10 17:41:37
d48389c23eefabe5995d9d0c28b514d7,anger,3,1,0,77.191.22.211,2020-05-10 18:12:46
fb79444a0b4ff38152c2389393d8f2ba,control_anger,4,0,1,185.236.42.51,2020-05-10 18:34:35
1568d3b9e6d6ac2d241e62d604762ea8,control_anxiety,4,0,1,78.181.185.156,2020-05-10 18:37:30
1ea4a97e28274dd191b136fd7ed0d865,happy,3,0,0,185.20.6.73,2020-05-10 18:49:43
00a25210ba0c1636953f88f139f3d25b,anger,3,1,0,108.45.154.86,2020-05-10 18:52:52
3cb7f258a4ed558ddb0513092ee76492,control_anxiety,3,1,1,66.249.64.142,2020-05-10 19:22:22
9de7ff772af9cc13810b6b5a2530c20f,anger,4,0,1,3.80.38.48,2020-05-10 19:30:13
a1b5f75b0c14bb91f423cafee9e5362a,anger,4,0,0,42.188.142.84,2020-05-10 19:31:43
f422aeef43b8d1be26fc23f3ac62bf31,control_anger,4,1,0,93.56.73.76,2020-05-10 19:34:53
91777b09e0d7a80019a477bfe6ed5a9a,anger,4,0,0,5.102.239.4,2020-05-10 19:53:59
e3f592c0ef366dff235216a5106753d0,happy,4,0,0,3.89.204.232,2020-05-10 20:01:43
b212854aec1c684b290bef8ed78a24e3,control_anxiety,4,0,1,70.117.240.83,2020-05-10 20:04:47
af25b1e485384631f2727edbf9cd3fe4,control_anxiety,3,0,1,185.27.105.135,2020-05-10 20:14:15
a74e965a71a1a11f8d8a091a035a212a,control_anxiety,4,1,0,47.110.77.64,2020-05-10 20:47:27
2d05153acdbc7dbf126ba1c482393138,anxiety,4,0,0,77.236.208.97,2020-05-10 20:50:34
c2a2629cc6f8d46348e6ae88b72e735c,control_happy,4,1,0,31.13.115.7,2020-05-10 20:53:42
d73d3c8b788369401750318c8ea1f475,happy,3,0,1,213.222.227.76,2020-05-10 20:54:51
ef1074630a2d87200dc3b635e4f4137b,control_anger,3,0,0,45.224.166.31,2020-05-10 21:09:19
2bbf22787309b26d1773a85e323a6ea7,control_anxiety,3,0,0,68.40.75.7,2020-05-10 21:38:59
7d9575d1b2530a53700fb31f870466d3,anger,4,1,0,54.174.53.126,2020-05-10 23:17:06
ecc193efd3f0798cc22e66668843c177,happy,4,1,1,83.233.167.222,2020-05-10 23:17:52
63c57600ba58cdfb9dff7de059a6cfe8,happy,4,0,1,73.170.53.3,2020-05-10 23:29:54
a253f3d4be14ea128b2284906739b58a,control_happy,4,0,1,200.83.62.226,2020-05-10 23:44:56
f6859123e560831b46ce019a92f3d486,happy,3,0,0,86.190.180.82,2020-05-11 00:21:58
2c8e561c722023c2790a0f2acd2022a1,control_anger,4,0,0,74.37.67.82,2020-05-11 00:32:57
214954500504cd05bb586ec6529620fc,control_happy,3,1,1,174.95.158.103,2020-05-11 00:45:20
5317d81d392906ea7034a13914fab7af,control_anger,4,1,0,174.95.158.103,2020-05-11 00:45:28
c8d3becd4bf2bf10335060c595801f17,happy,3,0,0,173.252.111.19,2020-05-11 00:53:15
a16a70568cd2e7fd3a23e7c7e3352c93,control_anxiety,3,0,1,173.252.111.4,2020-05-11 00:53:15
afa6c1f3dbcca194d214fd55659b57d9,control_anger,3,0,0,72.80.48.231,2020-05-11 01:03:25
44ead9d0adc6467b1b04842e1e42e425,anger,4,0,1,69.73.69.173,2020-05-11 01:46:04
767c26d07282313475adf16717e213e6,control_anger,4,0,0,110.32.69.107,2020-05-11 01:57:08
f0c3341c5aa4ded3366eedafc9e13c5c,control_happy,3,1,1,82.102.30.82,2020-05-11 02:06:45
284aac237ee7dfc93174fb0a3f199fd2,happy,4,1,0,40.94.89.61,2020-05-11 02:32:15
48a5ba1cdcfd08b762b04e442948d664,anger,4,1,1,40.94.89.14,2020-05-11 02:32:15
7b92c2536b5bc1da69cb2ccfeffbbdec,happy,4,0,0,40.132.208.198,2020-05-11 03:15:13
816148481a39422c12f7199b68a506dc,control_anxiety,4,0,1,208.127.87.32,2020-05-11 04:03:56
c662a25b58d763447306fb0e1a80fd94,control_anxiety,3,0,1,122.105.80.223,2020-05-11 04:16:00
3ac39fd5c97eca8109d1a91f4015714f,happy,4,0,1,108.178.61.58,2020-05-11 04:26:47
0aa632efe8c714f70b4ef0ffb953eaee,anxiety,4,0,0,173.174.183.201,2020-05-11 04:46:41
067c38b51a8dbfdb6699688ebb523d45,control_anger,4,0,1,34.76.146.106,2020-05-11 05:37:45
69e98c096e59e938833741886c2ea0fc,control_happy,3,0,0,34.76.146.106,2020-05-11 05:37:46
ce34c638f43aa883fc4aa111a957d204,control_anger,3,1,0,52.119.121.18,2020-05-11 05:44:21
4a6eb131112d78bfc181fd4cfc862e9d,anxiety,3,1,1,27.62.158.172,2020-05-11 06:08:44
1f35a5b7f96d501f6a9923b9bb6f30e5,control_happy,4,1,1,182.226.183.157,2020-05-11 06:18:05
eae6ba1c4eeb24b19fe816875eac2ffa,happy,3,1,1,37.37.22.177,2020-05-11 06:19:48
fa05f56c3704cc23d7884c163629c06e,control_anger,3,1,1,203.94.41.217,2020-05-11 06:56:36
4f7d4582adfae4d319323cf001f20f6e,control_happy,4,1,0,147.161.8.23,2020-05-11 07:18:05
05fa7ffddb8f30dec119a3ba398d67fe,anger,3,0,1,178.208.12.13,2020-05-11 07:31:03
e5ae5ce10cb9d5564c2fc891845cac00,happy,3,1,1,82.225.45.189,2020-05-11 07:33:59
313254f6c03ae7f3a48d36b1399446a4,anger,3,1,0,77.0.236.143,2020-05-11 07:38:58
6fa0a3296929e05d3291dab3b72049ce,anxiety,4,0,1,95.90.246.164,2020-05-11 08:23:39
146904404b6bb36a90c44b0862f543d3,control_anxiety,3,0,1,118.208.118.217,2020-05-11 08:24:03
2122ccb79dde3fe90351b37d0a9adbc3,control_happy,3,0,0,200.126.167.229,2020-05-11 09:11:57
2d2c1bb87e621230fa7f65f051608ea2,anger,4,0,1,77.183.112.175,2020-05-11 09:25:32
979fa00cca54f71247dc1b202b8fb15b,control_anxiety,4,0,1,77.183.112.175,2020-05-11 09:31:18
a84181d2d8d103bb213104721b693523,control_anger,4,1,1,41.108.22.136,2020-05-11 09:46:52
4d0fc8a646c3bd789ac7965239aa290c,control_happy,4,0,1,94.62.24.83,2020-05-11 10:02:10
8e949dc856809757c008b4dc2065edf6,control_anxiety,4,1,0,86.10.158.25,2020-05-11 10:11:32
4a01825a07eee7fe15cd4d247769d242,anxiety,4,0,0,109.172.70.84,2020-05-11 10:12:48
777690c93f65d9758c1adccf935caa05,control_anxiety,3,1,0,2.137.175.192,2020-05-11 10:21:59
3224b0a2ddfd40c42397124e952a8372,control_anxiety,4,1,1,86.139.241.193,2020-05-11 10:28:22
bbc8ec194947aefd990b23173f5c593c,happy,4,0,0,78.183.151.191,2020-05-11 11:13:55
e209475bbc5213ffe78d321f915996b6,anxiety,4,0,1,37.48.59.166,2020-05-11 11:29:10
e389e0309e49dbf4dab3d015d2b2b811,anger,4,1,0,40.94.88.69,2020-05-11 11:52:23
3f73a29286ebd94487f3d3519d9c0d81,control_anger,4,1,1,80.212.67.162,2020-05-11 11:54:10
da3f743e4b54e74fa65e53d13a75d485,anger,3,0,1,174.67.200.227,2020-05-11 12:08:37
2907bc50c6c0ef0db63c512ece313384,happy,3,0,0,176.63.12.36,2020-05-11 12:44:50
1b00d78b3047d19c5fd5bc0529361864,control_anger,3,0,0,86.142.84.12,2020-05-11 12:45:20
aadeed7c1005e542af221d53cd16c075,control_anxiety,3,1,0,112.134.159.191,2020-05-11 12:47:55
6f89bd93ed8d41b8bdcbee0637aca6ea,anxiety,3,1,0,123.231.110.126,2020-05-11 12:51:21
397b498224fe2d78c06cb4391dd8db87,control_anxiety,4,0,1,123.231.86.124,2020-05-11 12:53:47
634175bb3a4393e147a7aefdc8353623,control_anxiety,3,1,0,216.99.154.181,2020-05-11 13:01:50
dc475b8d09ff9d186e7de12f817d8ad7,control_happy,4,0,1,84.58.90.4,2020-05-11 13:05:56
1518c25559afe246e654d29ef0098202,control_anxiety,3,0,1,31.13.127.120,2020-05-11 13:22:13
568836f14014a6fd6b1d251e1a54dd2c,control_happy,3,1,0,31.13.127.32,2020-05-11 13:22:13
144a0bde65c44ff7611e1f490bc2d541,anxiety,4,0,1,86.161.38.37,2020-05-11 13:24:14
03fd3eb2b977ef23ceec623d3bde77f7,anxiety,4,0,1,46.223.254.101,2020-05-11 13:39:52
eebfea079309927c1edae2d24f4a0dd2,happy,4,0,1,35.227.62.178,2020-05-11 13:43:04
3f714907ef71ec896d7ba8803eb52d58,control_anger,4,1,1,106.51.106.105,2020-05-11 14:02:22
635ae17db715fda4e6a40a62501cdc5d,anger,4,0,0,37.161.180.85,2020-05-11 14:11:23
aa898a15320328ec6aa8bfac6e8fb403,anger,3,1,0,93.220.99.68,2020-05-11 14:11:47
dda6f703ae207018318f5a5ba0f4967a,control_anger,3,1,1,157.36.46.12,2020-05-11 14:12:51
ab23ae4482e196bb324eb1d17416cc34,anxiety,3,1,0,40.90.222.189,2020-05-11 14:18:53
dd315bd623c2e8ef07c27d2736606095,anger,3,0,1,77.111.247.181,2020-05-11 14:19:23
f3184999a443cfd7c75fe8d95b273209,control_happy,4,0,0,18.21.163.245,2020-05-11 14:26:25
4342301737f9cbee800da129ec167476,control_happy,3,0,1,73.182.206.146,2020-05-11 14:56:11
06515e43fbb6876b4e732be81cf79d03,control_happy,3,0,1,73.216.56.7,2020-05-11 15:02:01
16625fc05ac452922b98893840ef8c51,anger,3,0,0,190.239.177.226,2020-05-11 15:08:11
7e87822246ddf18044110cfebb49fa9b,control_happy,3,1,0,177.236.68.102,2020-05-11 15:22:46
a3e3d71483ecfa82d178b8babc8ebd0f,control_anxiety,4,1,1,123.201.208.180,2020-05-11 15:39:48
56fb75d5b9ccbe95864257cf8c82ffbe,control_anxiety,3,1,1,54.174.53.136,2020-05-11 16:00:26
bcb9071586f444286f644dcbe3745584,control_happy,3,1,0,13.89.116.153,2020-05-11 16:01:01
5d559681c9dfe2f85e38a31658284441,happy,4,1,1,85.253.220.32,2020-05-11 16:02:36
ed0d5c4f01c119c229b496e0aeb5ca3b,anxiety,3,0,1,107.77.212.126,2020-05-11 16:03:21
96a3a7044b49bb05ccda57c6958e43a3,control_happy,3,1,0,93.37.80.238,2020-05-11 16:03:31
b8046974e94ab2f211131c5142e3e1e9,control_anger,3,1,0,100.26.137.53,2020-05-11 16:03:45
8d9a6e22b23eaf7bfdcb1f1b62ffe69c,anger,4,0,1,67.245.4.19,2020-05-11 16:07:44
cd336079a2744642572263813cd4a556,anger,3,1,1,13.89.116.153,2020-05-11 16:07:44
bb1d59f65ebb5824fa5bcec0d84773c2,control_anxiety,3,0,0,13.89.116.153,2020-05-11 16:07:44
8f9ad5f34916d50c71c8c362c1a45eda,anxiety,3,1,1,212.187.69.191,2020-05-11 16:07:53
682303c84b957f87d8f100f99896ae53,anger,3,0,1,52.177.162.53,2020-05-11 16:08:00
e86a671371fc16c1adeb115f8b9d854a,anger,4,0,1,52.177.162.53,2020-05-11 16:08:01
4659d7a1dd3a4f8156ef20cb38002f9b,anger,4,0,0,37.120.156.163,2020-05-11 16:08:26
df398a0b7f7d9aeec8d61b241634ddf9,control_anxiety,3,1,1,52.44.93.197,2020-05-11 16:08:41
6ec3a8a76bf4af55d483ea7ac209af14,control_happy,4,0,0,115.132.150.181,2020-05-11 16:08:52
75a601d3dd132088320ef50514ae67c8,control_anxiety,4,0,0,108.34.234.204,2020-05-11 16:09:21
03e89fd7e904f13096e17daedc3f28d6,control_happy,3,1,0,207.30.43.78,2020-05-11 16:09:22
04c997672432852e35831c6f6d979ed4,happy,4,1,0,93.43.200.32,2020-05-11 16:10:18
64b5986ff4e15f6a396143f27a95910b,anxiety,4,1,1,54.210.105.172,2020-05-11 16:11:03
34daa4b1944e8f8b2d5be487adc5fa6b,anxiety,3,0,0,146.255.155.63,2020-05-11 16:11:14
df96229ad8dc68408b65575dceeb0894,anger,4,0,0,75.43.17.101,2020-05-11 16:11:30
951fd74aaf70711d22c38b58a78c61ae,control_anxiety,4,1,0,3.82.223.254,2020-05-11 16:11:46
97920b3eaf2d35872ad8b28c1b8f2117,happy,3,1,0,78.18.58.224,2020-05-11 16:14:08
26425fb821d345c233cfcc7a4b100a56,control_anger,4,0,0,71.163.181.230,2020-05-11 16:18:12
f01e8077ee2999d2442c50bf3ee719fe,anxiety,3,1,0,135.180.162.86,2020-05-11 16:18:20
1d050e69462333a78cb532d855fac57f,control_happy,4,1,0,109.175.76.96,2020-05-11 16:18:24
d66f47d3cb36bd66dbb5541c055f48b4,control_anger,3,0,0,52.143.81.156,2020-05-11 16:19:35
8908b10545fcdc2ba49415c32fb5a713,control_happy,4,0,0,84.241.194.36,2020-05-11 16:22:35
e480f0aecbe5398670f0d9fb130cffe0,anger,4,0,1,84.241.194.36,2020-05-11 16:22:55
9f09aa72262b9a4203f46c42a6e7ad25,control_happy,3,0,1,84.241.194.36,2020-05-11 16:22:58
a4529976248a9122b5e0148cb62a0dff,anger,3,1,0,84.241.194.36,2020-05-11 16:22:59
f1e9c455110b4d57da8b99a446b02b3e,control_happy,3,1,1,84.241.194.36,2020-05-11 16:23:00
e3d2ef5cc30407bb9a8997b3b4e72b68,happy,3,1,1,84.241.194.36,2020-05-11 16:23:00
da363de70e7283c434331928728765b0,control_happy,3,1,0,84.241.194.36,2020-05-11 16:23:01
d977b055b60257c8efaedf81434b296a,anxiety,3,0,0,84.241.194.36,2020-05-11 16:23:01
a9c0dc924733a5a8d367d167b804a0bb,control_anxiety,3,0,0,84.241.194.36,2020-05-11 16:23:02
6bd1ca938e6f9c08fa1c5790dac08de9,anger,3,1,0,84.241.194.36,2020-05-11 16:23:03
3c849f63972349ee0ac9dbc9aa518955,control_anger,3,0,1,84.241.194.36,2020-05-11 16:23:04
9417afb30c8f42942551012c33ea56a6,happy,4,0,1,84.241.194.36,2020-05-11 16:23:04
66843a196758e696c45a9f67810d1efe,happy,3,1,0,84.241.194.36,2020-05-11 16:23:05
2ce1e69a277a74fb03cfc55645f544e7,happy,3,1,1,84.241.194.36,2020-05-11 16:23:07
3172acfd1fb8730ab9fb2cb8a0a155b1,control_anger,3,0,0,84.241.194.36,2020-05-11 16:23:08
05b7b47476cc30cb3e6a528ced9c49e3,anxiety,4,1,1,84.241.194.36,2020-05-11 16:23:08
9fa5d03860cf02dac3aaaa9bacc30c54,control_happy,3,1,1,84.241.194.36,2020-05-11 16:23:09
62d8fa37cc58a391444f7b8864c2a348,anger,3,1,1,84.241.194.36,2020-05-11 16:23:09
6a9fe3d2cccafcc691663d8ab0abed55,anger,4,1,1,84.241.194.36,2020-05-11 16:23:11
41a52757289165c4379b2dd4a79cb263,control_anger,3,1,0,84.241.194.36,2020-05-11 16:23:12
9cc9d7c5f06ab89f2718b5b805e9fa7b,anxiety,3,0,1,84.241.194.36,2020-05-11 16:23:13
d4bbe232c21e68c579b05c44b4746417,control_anxiety,3,0,1,84.241.194.36,2020-05-11 16:23:14
6f07d33d10934cf3c30d75a1f1c8d26c,anger,3,0,1,70.109.56.116,2020-05-11 16:23:49
4228e996c65dd180d06beadff53dc87d,control_anger,4,1,0,37.120.156.163,2020-05-11 16:24:00
ac5dd22071a1cd23d1e350becbb85da8,anxiety,4,1,0,77.238.219.69,2020-05-11 16:25:57
bb439fb3c65b19ab56535ca3e3f3377a,anxiety,3,1,0,2.24.195.241,2020-05-11 16:26:24
07e3e5f2345a7313f394fe00f6ca2b10,control_anger,3,1,1,99.68.38.142,2020-05-11 16:26:29
a148df96fd4c44b8cf4f88a3c79b7030,control_anxiety,3,0,1,183.83.72.231,2020-05-11 16:26:49
b0f70b40cdbf1bef795a41f42c493409,control_anger,3,0,1,107.77.202.67,2020-05-11 16:27:33
e8668f41a163383763fb5f0818cc332a,happy,3,0,0,98.185.143.189,2020-05-11 16:32:23
dac1e0bdf0cb9643cd10dc64a2ec6688,control_anxiety,4,0,0,67.187.120.199,2020-05-11 16:39:10
3194d1a0bc8b45ea09ff00a5433e8b71,control_happy,4,1,0,66.75.240.246,2020-05-11 16:41:22
7be43d281e10346540fc088ce0988be5,control_happy,4,0,1,73.133.234.2,2020-05-11 16:41:30
011acf2633c0c5070b819d92324bc634,control_anxiety,3,0,0,66.44.7.153,2020-05-11 16:41:54
1f9ac10c2839aebaa3b863aa97f52eec,anger,4,0,0,52.114.142.71,2020-05-11 16:42:24
85e59d3baad5c0031460b5776888d8dd,anxiety,4,0,1,136.58.107.77,2020-05-11 16:43:26
91bb034089e99a6bc6909a8ccc08215d,anxiety,3,0,0,183.82.180.146,2020-05-11 16:45:26
09c946c8021aa6caa9d00fad2a6739de,control_happy,4,1,1,93.45.231.183,2020-05-11 16:47:06
93a8caf1554549efa35882f31a118529,control_anger,4,1,0,67.172.140.251,2020-05-11 16:53:33
a3f636038192a56ce6a05c682f6cd6c4,control_anxiety,4,1,1,69.247.135.172,2020-05-11 16:53:41
f68ec947f40b0082bade66292e0b3d32,anxiety,3,0,1,90.199.244.92,2020-05-11 16:54:40
6bb7cb452ecb0823e8746a24aeb030b5,anger,4,1,0,157.45.187.57,2020-05-11 16:58:38
9ea8a511129b5eb2460d9e24d497dba8,control_happy,4,1,1,47.224.94.198,2020-05-11 17:02:02
713b369471447f4bdf628a66a000eee0,anxiety,3,1,0,174.49.61.46,2020-05-11 17:02:51
60c5eeb94efcb8eb8eca1a2e01161b5d,control_anger,3,1,0,108.48.186.182,2020-05-11 17:03:22
ecc5f20156cc5c8dcefcd06ac6da13b9,control_anxiety,4,0,1,37.251.221.68,2020-05-11 17:05:22
0b0fd875cdd8d8daa2cb554aa8d01209,happy,4,1,0,37.251.221.68,2020-05-11 17:05:26
030616a9872c3a1c804ef5168ef4de37,happy,4,1,0,37.251.221.68,2020-05-11 17:05:26
e5682b700820bb2020afbacad6e66596,anxiety,4,0,0,31.13.127.24,2020-05-11 17:05:30
f35550aecc1db409a77a767f08c975ad,control_anger,4,0,0,31.13.127.6,2020-05-11 17:05:31
d3cecaa25356590e732b4925ca9129c1,anger,4,0,1,86.127.146.2,2020-05-11 17:05:53
8000530594afc830ee9f39aab67a558e,anger,3,1,1,69.171.251.116,2020-05-11 17:07:56
370280f83f82d4623d13860178b2cc2e,control_anxiety,4,1,1,71.120.193.131,2020-05-11 17:08:01
51a530cbb950516592f66d713be50542,happy,4,0,0,104.194.220.166,2020-05-11 17:08:53
cdb03915026a4f6e01346aa1da4fb629,control_anxiety,3,0,1,217.141.58.210,2020-05-11 17:18:15
268668feba1188dbf93cfa734cd12a35,anxiety,3,0,0,90.255.62.241,2020-05-11 17:24:56
d84adff525701432c5ccbab48e258d3a,control_happy,3,1,1,112.79.161.199,2020-05-11 17:31:01
d14545c51392de2dabfe88d263417335,control_anger,4,0,0,77.175.136.159,2020-05-11 17:31:56
641f83d2ca4a87d57b76d1ab77b86b50,anger,3,0,1,86.82.32.72,2020-05-11 17:37:05
634f93faffc82589e5e630bc84aecc08,anxiety,4,0,0,92.9.167.24,2020-05-11 17:39:01
3b0bc3ce36b6dfdfcd75bec906b4ccc6,anger,3,1,1,54.174.192.196,2020-05-11 17:39:27
2bc14dfee0e36f9243098ad53cbdfc7b,anger,4,0,1,141.237.184.4,2020-05-11 17:48:06
6deeeffd5b6dce59be49b491bc67c0d8,control_anxiety,4,1,1,82.19.193.169,2020-05-11 17:49:59
540649661605767e516a1ec1d153bcb3,happy,3,0,0,124.217.188.153,2020-05-11 17:58:46
8a1f63ab2b2d769984d048ec86094423,control_happy,4,0,0,84.93.101.65,2020-05-11 18:11:04
12825cd824fd58c198efa934ed05dddb,anxiety,4,1,1,93.42.44.65,2020-05-11 18:12:24
79c904f837c42727598e96ab98488e06,control_anxiety,4,1,0,88.114.36.34,2020-05-11 18:12:36
9854aa0d4f0177702d2bdeb304b4b5dc,anger,3,0,0,188.186.220.45,2020-05-11 18:18:00
8da3ffe5fc48b7f2bed9b314ce1b1ff2,anger,3,1,1,63.232.215.58,2020-05-11 18:22:19
5e8de7164b4051bc5bdc4486b05bcbc6,anger,4,1,1,188.31.14.63,2020-05-11 18:23:10
6474e5ad5095a27421885bd3b99c294e,control_anger,4,1,0,35.236.215.231,2020-05-11 18:26:47
f7d5987717c0398a13c461745ec59dbc,anger,4,1,1,82.211.207.239,2020-05-11 18:28:02
9c6053d4249b4dc65d0384b7b036ea2f,control_happy,4,0,0,71.42.119.43,2020-05-11 18:38:03
e853bb8935f60af89e33f53e9187e877,control_anxiety,4,0,0,108.34.141.211,2020-05-11 18:41:43
009c3bd96b151410b44bcbb5c8e55c80,anxiety,3,0,1,69.139.64.61,2020-05-11 18:46:05
5885e0f15977102b87c89979ee85d59f,control_happy,4,1,0,75.68.76.68,2020-05-11 18:59:32
a712740b76dfd7ea64385292dfc5a44d,anger,3,1,1,54.174.53.136,2020-05-11 19:14:03
e880ef5aec5137b66a86c16c8b2144d1,happy,4,1,0,35.230.18.27,2020-05-11 19:14:04
4def33a0db3296a12b0340422be38fcb,anger,3,0,1,186.169.157.26,2020-05-11 19:21:14
4e31336454f218d3c132d4c0ac86a290,anger,4,0,0,212.179.247.106,2020-05-11 19:26:05
643e7f948274005afcb8438fd002c317,control_anxiety,3,1,1,18.236.8.168,2020-05-11 19:43:17
0a64074eebf2ea99682926fe014352a7,anger,4,0,1,69.223.90.181,2020-05-11 19:43:22
1ad63e26b6e9dca2bb775864291c4af4,anger,4,1,0,69.223.90.181,2020-05-11 19:43:23
79eb32d86f40bf92eaac39ac099114a0,happy,3,1,1,69.124.245.18,2020-05-11 19:51:57
4bb1efafd8bde0c083b8948c98f7312b,control_anger,4,0,0,54.167.60.168,2020-05-11 20:03:38
5b33b0c38d6bac14dda4471f1096a0be,control_anger,4,0,1,84.104.195.127,2020-05-11 20:03:55
876cbd3953beb8fb69b119ca1a0f0954,control_anger,3,1,0,192.150.10.214,2020-05-11 20:10:17
a4089019f1d3f3e13b325bf9d0a1d157,anxiety,3,1,0,40.94.27.25,2020-05-11 20:10:28
b4c921cd8bfdd4a7ef6f5bfdc83d60a6,control_anxiety,4,1,0,187.189.154.82,2020-05-11 20:10:35
fa32d0efcc425316f65824d67a640a7f,control_happy,3,0,0,3.89.72.1,2020-05-11 20:16:04
516ad1dbbb7c2c8754eb29a753a08a44,anxiety,3,0,0,192.147.118.254,2020-05-11 20:16:15
cf80869dd9e3a34482a8e3acada276a4,happy,4,1,0,80.89.72.237,2020-05-11 20:20:52
3cd1ac76ed350f6d90de1bcd21f71efb,anxiety,4,0,0,199.16.157.183,2020-05-11 20:22:06
e016c9252b0a730f527530809f899e7d,anger,4,1,1,93.177.161.33,2020-05-11 20:23:37
3dede243c24e2db9bb9abafcd79b1578,happy,3,1,1,109.29.19.126,2020-05-11 20:56:07
bf349f8172e04c9869d9fa7f68c47a30,happy,3,0,1,86.95.15.102,2020-05-11 21:05:08
73d66fcf6cb55b4c12e10667da1e038c,happy,3,0,0,76.88.37.0,2020-05-11 21:15:35
623ea52a726bb386f4a26fea0e886698,control_anxiety,4,1,0,173.252.95.27,2020-05-11 21:15:37
2d58cd273834252b8608f8b259c7af9b,anger,4,0,0,73.131.199.76,2020-05-11 21:46:11
2f1a7b9f15a8cf16461667bc0bbbe5ed,control_anger,3,0,1,69.212.156.173,2020-05-11 21:46:27
fbf157a37a5fb20b26fef61e08032354,anger,3,1,0,69.212.156.173,2020-05-11 21:48:02
f91ab269507812d8a098d892e32694fa,control_happy,3,1,1,119.237.167.215,2020-05-11 21:55:23
510f19611be998b8e8310b98419ba805,control_happy,3,0,1,165.225.57.83,2020-05-11 21:59:32
c27e84c65d97037abdbc7abcd0f3590f,happy,4,0,1,3.8.91.20,2020-05-11 22:11:12
3b3507d9a6cde5ba690cb054b925ed0d,control_anxiety,3,0,0,35.158.232.231,2020-05-11 22:11:14
184d79330dcb3dc4a8d7ef24a80b24c0,control_happy,3,1,1,109.29.19.126,2020-05-11 22:11:15
7d4fe13ce1fe4ad50b661b4cf0666e0d,anger,4,1,0,3.122.193.146,2020-05-11 22:11:16
1b26205a9b1720fe4daff9e2e6d8392c,anxiety,3,0,1,18.132.98.57,2020-05-11 22:11:41
b89a3059dbcc63ad3c66955b18fcd0bd,happy,3,1,1,90.164.119.195,2020-05-11 22:23:08
10632979beff7b58b602bc0f36763bbf,control_anxiety,4,1,1,72.241.8.201,2020-05-11 22:25:20
b8ff92b56ba20a8be5aabb142bd9de1c,anxiety,4,1,0,73.94.90.203,2020-05-11 22:30:00
b5f72386d69ca607003c14b8d1ebbab5,control_anxiety,4,0,0,73.62.208.132,2020-05-11 22:38:33
7727921ad8f74fc720a16d8023d81a81,control_anger,4,0,1,109.152.103.149,2020-05-11 22:51:37
c21a1e2fd8d8f6ff378fb261bfe1cc64,anxiety,3,1,0,104.10.31.186,2020-05-11 22:52:48
72521f96f84775c6dab2fd1f1f256a09,control_happy,4,1,0,24.228.121.65,2020-05-11 23:12:39
6d64c8c710993b8e5686e0c52498744c,anxiety,4,0,0,122.59.69.231,2020-05-11 23:14:34
6cb6f6f67731aa24b81509765c6aaf91,anxiety,3,0,1,213.230.114.76,2020-05-11 23:16:48
3bdc0c56bdcb03d26a3a969b5304625a,control_anger,3,0,1,188.123.230.47,2020-05-11 23:19:29
3e338ffe65c7211505994c8a177859a1,control_anxiety,4,1,0,76.93.229.187,2020-05-11 23:28:24
61cd867f1ecc9c8ccafbf618e79a4dc0,anger,4,1,1,24.184.109.155,2020-05-11 23:44:43
2c18f197f7750a9646f8af85f2fd757c,control_happy,3,0,0,149.233.35.40,2020-05-11 23:48:44
b8e354d07acc104ed5250c500a5548e1,anger,3,1,0,31.223.136.43,2020-05-11 23:52:39
7adc654057f1ac29b25263d0ff324e29,control_happy,3,1,1,24.184.109.155,2020-05-11 23:55:24
876f39b92bfad1aebdfd0926a72da824,anger,3,1,0,185.38.148.233,2020-05-12 00:02:02
167db47b65699303e7764aa8614523d5,control_anxiety,4,1,1,174.55.240.247,2020-05-12 00:06:24
